Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.0,2112,2,1056.0,1056.0,1024,1088,45.3,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,2048,2,1024.0,1024.0,1024,1024,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
0.0,2048,2,1024.0,1024.0,992,1056,45.3,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnOther_add<float>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,1985,2,992.5,992.5,961,1024,44.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<bool>, std::array<char *, (unsigned long long)1>>(int, T2, T3)"
0.0,1792,1,1792.0,1792.0,1792,1792,0.0,gather_particles_vec3f_908e2c35_cuda_kernel_forward
0.0,1760,1,1760.0,1760.0,1760,1760,0.0,compose_target_world_kernel_94db47ab_cuda_kernel_forward
0.0,1760,2,880.0,880.0,864,896,22.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long long)1>>(int, T2, T3)"
0.0,1601,1,1601.0,1601.0,1601,1601,0.0,copy_from_newton_kernel_f6f37562_cuda_kernel_forward
0.0,1504,1,1504.0,1504.0,1504,1504,0.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long long>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,1440,1,1440.0,1440.0,1440,1440,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::AbsFunctor<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,1408,1,1408.0,1408.0,1408,1408,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctorOnSelf_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,1280,1,1280.0,1280.0,1280,1280,0.0,fused_clamp_div
0.0,1280,1,1280.0,1280.0,1280,1280,0.0,update_outdated_envs_kernel_937ac92b_cuda_kernel_forward
0.0,1184,1,1184.0,1184.0,1184,1184,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<long long>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,1121,1,1121.0,1121.0,1121,1121,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::CompareFunctor<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
0.0,1056,1,1056.0,1056.0,1056,1056,0.0,fused_neg_cat
0.0,1024,1,1024.0,1024.0,1024,1024,0.0,fused_add_mul_sub_mul_mul_add
