Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.0,1856,2,928.0,928.0,928,928,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long long)1>>(int, T2, T3)"
0.0,1760,1,1760.0,1760.0,1760,1760,0.0,gather_particles_vec3f_908e2c35_cuda_kernel_forward
0.0,1728,1,1728.0,1728.0,1728,1728,0.0,copy_from_newton_kernel_f6f37562_cuda_kernel_forward
0.0,1600,1,1600.0,1600.0,1600,1600,0.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long long>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,1504,1,1504.0,1504.0,1504,1504,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctorOnSelf_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,1377,1,1377.0,1377.0,1377,1377,0.0,update_outdated_envs_kernel_937ac92b_cuda_kernel_forward
0.0,1376,1,1376.0,1376.0,1376,1376,0.0,fused_clamp_div
0.0,1248,1,1248.0,1248.0,1248,1248,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<long long>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,1184,1,1184.0,1184.0,1184,1184,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::CompareFunctor<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
0.0,1152,1,1152.0,1152.0,1152,1152,0.0,fused_neg_cat
0.0,1120,1,1120.0,1120.0,1120,1120,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,1088,1,1088.0,1088.0,1088,1088,0.0,fused_add_mul_sub_mul_mul_add
